Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\WorkbenchPage.g.i.cs,35,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/WorkbenchPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\Views\WorkbenchPage.g.i.cs,35,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Views/WorkbenchPage.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\ThemeService.cs,29,8,T:System.Uri,,,,,"dictionaries.Add(new ResourceDictionary { Source = new Uri($""ms-appx:///Themes/{themeName}/Styles.xaml"") });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\ThemeService.cs,29,8,M:System.Uri.#ctor(System.String),,,,,"dictionaries.Add(new ResourceDictionary { Source = new Uri($""ms-appx:///Themes/{themeName}/Styles.xaml"") });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\ThemeService.cs,29,8,T:System.Uri,,,,,"dictionaries.Add(new ResourceDictionary { Source = new Uri($""ms-appx:///Themes/{themeName}/Styles.xaml"") });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\ThemeService.cs,28,8,T:System.Uri,,,,,"dictionaries.Add(new ResourceDictionary { Source = new Uri($""ms-appx:///Themes/{themeName}/Icons.xaml"") });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\ThemeService.cs,28,8,M:System.Uri.#ctor(System.String),,,,,"dictionaries.Add(new ResourceDictionary { Source = new Uri($""ms-appx:///Themes/{themeName}/Icons.xaml"") });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\ThemeService.cs,28,8,T:System.Uri,,,,,"dictionaries.Add(new ResourceDictionary { Source = new Uri($""ms-appx:///Themes/{themeName}/Icons.xaml"") });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\ThemeService.cs,27,8,T:System.Uri,,,,,"dictionaries.Add(new ResourceDictionary { Source = new Uri($""ms-appx:///Themes/{themeName}/Colors.xaml"") });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\ThemeService.cs,27,8,M:System.Uri.#ctor(System.String),,,,,"dictionaries.Add(new ResourceDictionary { Source = new Uri($""ms-appx:///Themes/{themeName}/Colors.xaml"") });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\Services\ThemeService.cs,27,8,T:System.Uri,,,,,"dictionaries.Add(new ResourceDictionary { Source = new Uri($""ms-appx:///Themes/{themeName}/Colors.xaml"") });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\App.g.i.cs,50,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///App.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\App.g.i.cs,50,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///App.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\MainWindow.g.i.cs,39,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///MainWindow.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Ahnenforscherin\Ahnenforscherin.csproj,File,Ahnenforscherin\obj\x64\Debug\net8.0-windows10.0.19041.0\MainWindow.g.i.cs,39,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///MainWindow.xaml"");"
